DATE,tempmin,feelslikemin,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeedmax,sealevelpressure,cloudcover,visibility,severerisk,weather_code
2011-10-14,55.1,55.1,57,81.6,0.341,54.17,0,0,33.3,16.9,995.5,92,9.5,,rain
2011-10-15,47.9,38.8,43.1,72.3,0.271,45.83,0,0,42.9,34.1,997.6,98.3,9.5,,rain
2011-10-16,48,44.6,42.1,67.5,0.17,29.17,0,0,36.7,21.5,1005,87.9,9.6,,rain
2011-10-17,44.6,41.3,40.3,64.9,0.03,4.17,0,0,31.1,16.9,1003.7,67.6,9.9,,rain
2011-10-18,46.7,43.2,41.3,61.5,0,0,0,0,20.1,16.6,1008.9,93.7,9.9,,cloudy
2011-10-19,49.9,46.3,45.7,68.8,0.006,12.5,0,0,30.9,19.1,1005.9,97.4,9.8,,rain
2011-10-20,51.4,51.4,46.9,69.9,0.334,37.5,0,0,38,22.3,993.4,94.8,9.3,,rain
2011-10-21,47.9,42.7,41.7,70.8,0.031,25,0,0,25.8,15.7,1008.1,98.7,9.9,,rain
2011-10-22,46.1,40.8,41.5,78.3,0.018,25,0,0,,11.2,1017.5,99.6,9.8,,rain
2011-10-23,42.9,39.4,39.8,70.3,0,0,0,0,,7.8,1018.5,82.1,9.9,,partly-cloudy-day
2011-10-24,39.6,35.6,41.5,75.7,0.25,25,0,0,31.8,21.1,1014.3,74.1,9.3,,rain
2011-10-25,46,39.9,39.5,69.6,0.013,8.33,0,0,27.6,20.7,1017.2,83,9.9,,rain
2011-10-26,44.5,40.5,44.3,91,0.398,58.33,0,0,,7.9,1010.8,100,5.6,,rain
2011-10-27,35.2,27.9,35.4,87.5,0.495,58.33,0,0,19.5,13.8,1010.5,97.5,8.8,,rain
2011-10-28,28.6,25.2,30.5,77.1,0,0,0,0,,6.6,1022.2,68.7,9.5,,partly-cloudy-day
2011-10-29,32,28.8,29.5,75.6,0,0,0,0,,9,1020.7,92.7,9.9,,cloudy
2011-10-30,28.6,22.6,28,65.9,0,0,0,0,20.8,13.7,1022.3,57.6,9.9,,partly-cloudy-day
2011-10-31,30.1,23.5,29.1,62.2,0,0,0,0,17.2,12.5,1024.9,72.6,9.9,,partly-cloudy-day
2011-11-01,42.1,40.1,34.9,62.5,0.011,4.17,0,0,,6.8,1025.7,56.2,9.9,,rain
2011-11-02,33.3,28.2,34.3,61.8,0,0,0,0,16.1,10.3,1024.2,35.7,9.8,,partly-cloudy-day
2011-11-03,42.6,41.7,38.9,61.8,0,0,0,0,20.8,11.4,1016.2,79.1,9.9,,partly-cloudy-day
2011-11-04,35,29.6,29,63.5,0,0,0,0,22.9,16.8,1022.3,57.8,9.9,,partly-cloudy-day
2011-11-05,26,26,24,64.1,0,0,0,0,,6.8,1030.5,12,9.9,,clear-day
2011-11-06,28.5,22.8,23.2,48.2,0,0,0,0,,11.3,1027.5,30.4,9.9,,partly-cloudy-day
2011-11-07,30.2,25.5,36.5,64.5,0,0,0,0,,5.8,1023.9,74,9.9,,partly-cloudy-day
2011-11-08,46.4,45.2,47.1,73.2,0,0,0,0,,7.9,1022.4,67.3,9.7,,partly-cloudy-day
2011-11-09,37.6,33.9,35.6,53,0,0,0,0,35.6,19,1015.3,50.3,9.8,,partly-cloudy-day
2011-11-10,42.7,36.6,37.8,63.6,0.02,8.33,0,0,28.7,17,1010.3,97.5,9.9,,rain
2011-11-11,35.7,25.8,32.2,79.3,0.25,62.5,0,0,42.3,27.5,1007.2,84.3,9.1,,rain
2011-11-12,37.1,28.9,30.1,58.3,0,0,0,0,28.1,16.9,1013.3,58.6,9.9,,partly-cloudy-day
2011-11-13,42.9,38.1,31.9,41.5,0,0,0,0,28.3,16.9,1010.9,71.9,9.9,,partly-cloudy-day
2011-11-14,55.4,55.4,46.1,62.4,0.922,29.17,0,0,27.2,18,1004.8,95.3,9.3,,rain
2011-11-15,42.8,41.3,45.7,78.7,0.012,8.33,0,0,28.3,16.9,1008.9,87.6,9.6,,rain
2011-11-16,39.4,36.1,42.6,78.5,0.05,8.33,0,0,26.4,13.6,1009.9,92.4,9.6,,rain
2011-11-17,33.7,23.5,26.3,61.7,0.007,16.67,0,0,30.1,18.2,1013.2,88,9.8,,rain
2011-11-18,31.9,19.7,22.2,57.3,0.044,37.5,0,0,31.7,23.6,1023.4,75.2,8.7,,rain
2011-11-19,39,32.7,19.6,33.1,0,0,0,0,25.1,16.9,1020.6,94.3,9.9,,cloudy
2011-11-20,42.7,36,38.1,57.1,0.001,4.17,0,0,30,20.5,1016.7,92.8,9.9,,rain
2011-11-21,28.1,24.6,23.6,64.7,0,0,0,0,,8.1,1027.4,62.6,9.9,,partly-cloudy-day
2011-11-22,24.2,24.2,25.7,77.6,0.533,25,0,0,20.8,14.8,1025.2,81.8,8.7,,rain
2011-11-23,35.6,27.1,33.9,86.7,0.716,50,0,0,29.8,19.3,1011.3,100,8.8,,rain
2011-11-24,29.9,27.3,33.5,84.4,0,0,0,0,,11.3,1020,87.5,7.4,,partly-cloudy-day
2011-11-25,28.9,23.8,32.7,65.2,0,0,0,0,20.6,14.6,1017.9,73.8,7.8,,partly-cloudy-day
2011-11-26,41.1,41.1,34.4,51.9,0,0,0,0,,12.3,1019.2,85.3,9.9,,partly-cloudy-day
2011-11-27,44.6,42.2,39.9,53.4,0.037,16.67,0,0,32.7,19.2,1014.6,93.1,9.9,,rain
2011-11-28,44.7,42.7,44.8,82.4,0.15,33.33,0,0,26.4,14.7,1017,99.8,8.4,,rain
2011-11-29,46.2,44,52,86.4,0.422,33.33,0,0,20.8,13.6,1008.1,99.1,8.9,,rain
2011-11-30,33.4,25.6,34.2,71.7,0.145,33.33,0,0,36.2,21.6,1003.9,90.9,9.5,,rain
2011-12-01,26.1,21,26.8,73,0,0,0,0,,7.7,1023.6,26.9,9.9,,partly-cloudy-day
2011-12-02,28.1,25.6,29.6,83.3,0.047,20.83,0,0,,13.6,1027.2,89.6,9.2,,rain
2011-12-03,26.1,20.6,25.3,70.4,0,0,0,0,,10,1034.7,56,9.6,,partly-cloudy-day
2011-12-04,38.7,32.3,31.3,53.9,0,0,0,0,32.2,21.3,1025.8,59.2,9.9,,partly-cloudy-day
2011-12-05,46.7,44.7,39.9,69,0.192,41.67,0,0,,11.3,1022.2,99.3,8.7,,rain
2011-12-06,37.6,31.2,39.1,90.1,0.178,29.17,0,0,18.3,9.1,1017.2,100,6.2,,rain
2011-12-07,35.1,28.7,34.2,88.9,0.062,25,0,0,,8.1,1011.6,100,6.6,,rain
2011-12-08,33.3,22.3,24.3,64.5,0.042,12.5,0,0,30.9,23.8,1016.3,78.1,8.6,,rain
2011-12-09,33.3,27.1,26.2,63.7,0.001,4.17,0,0,,13.5,1022.3,98.8,9.1,,rain
2011-12-10,26.2,15.2,15.6,55.3,0.002,8.33,0,0,26.1,19.2,1027.4,53.6,9.5,,rain
2011-12-11,22.9,14.3,14.1,50.4,0,0,0,0,,11.3,1033.5,33,9.9,,partly-cloudy-day
2011-12-12,24.8,19.2,15.4,50.9,0,0,0,0,,5.7,1031.7,27.5,9.9,,partly-cloudy-day
2011-12-13,21.6,17.3,23.6,70.8,0,0,0,0,,5.7,1029.8,66.8,9.2,,partly-cloudy-day
2011-12-14,32,27.9,30.6,68.5,0,0,0,0,27.5,14.7,1025.6,91.1,8,,cloudy
2011-12-15,46,39.3,41.3,71.5,0.382,62.5,0,0,40.8,22.8,1007.9,99.1,9.3,,rain
2011-12-16,37.2,25.8,29.1,66,0.092,12.5,0,0,40,27.5,1016.7,100,9.6,,rain
2011-12-17,15.7,8.4,18,71.3,0.087,37.5,0.3,0.2,21.9,18.2,1022.4,89.9,8.3,,snow
2011-12-18,10.1,2.2,7.5,62.1,0,0,0.2,0.5,,8.9,1024.2,51.6,9.9,,partly-cloudy-day
2011-12-19,29.8,23,28.6,63.8,0.068,8.33,0,0.4,25.2,16.9,1013.7,93.6,9.4,,rain
2011-12-20,26.2,20,22.3,67.2,0.011,4.17,0,0,19.5,11.3,1020.3,84.6,9.8,,rain
2011-12-21,33.2,30,38.7,80.7,0.43,41.67,0,0,27.8,18.3,1008.4,100,7.4,,rain
2011-12-22,42.2,38.6,38.6,79.6,0.073,8.33,0,0,34.6,23.9,1015.6,100,9.2,,rain
2011-12-23,24.2,16.9,28.8,82.3,0.381,54.17,0,0,27.5,21.5,1019.3,99.3,6.7,,rain
2011-12-24,19.1,9.3,13.7,70.7,0,0,0,0,,8.1,1029.9,75.5,9.4,,partly-cloudy-day
2011-12-25,21,11.5,23.9,62.4,0.002,8.33,0,0,23,16.8,1017.1,94.6,9.7,,rain
2011-12-26,28.7,26.4,27.1,74.3,0.04,16.67,0,0,23,16,1020.6,78.8,9.3,,rain
2011-12-27,28.3,21.1,28.8,74.7,0.254,33.33,0,0,20.8,15.5,1005.2,81.3,9.1,,rain
2011-12-28,19.6,5.6,22.9,76.9,0.112,45.83,0.9,0.3,43.2,29.3,1002.5,100,4.9,,snow
2011-12-29,15.4,4.4,13.4,70,0.011,4.17,0.6,1.2,23,12.3,1014.4,97.9,7.3,,snow
2011-12-30,24.9,15.4,25.1,77.1,0.041,12.5,0,0.9,,9.2,1012.1,99.4,8.5,,rain
2011-12-31,35.7,28.9,35,83.6,0.026,20.83,0,0.1,20.8,13.6,1011.2,99.1,7.3,,rain
2012-01-01,37.7,31.1,35.7,73,0.079,12.5,0,0,41.9,26.1,1009.2,97.4,8.3,,rain
2012-01-02,24.8,12.9,22.3,65.2,0.06,12.5,0.8,0.3,35.6,24.9,1004.8,91,7.7,,snow
2012-01-03,10.1,-3.5,6.6,72.5,0.089,41.67,0.5,1.2,26.4,15.9,1017.7,98.1,4.1,,snow
2012-01-04,8.6,-2.6,6.8,59.7,0.011,4.17,0,1.2,17.2,13.5,1017.4,96.9,8.6,,snow
2012-01-05,28.6,19.7,21,66.8,0.013,12.5,0,0.9,32.2,20.7,1010.8,99.5,8.3,,rain
2012-01-06,28.6,22.5,26.9,60.8,0,0,0,0.2,,11.1,1005.4,91.5,9.9,,cloudy
2012-01-07,35.2,31.1,30.5,63.3,0,0,0,0,30,21.8,1007.4,86.3,9.9,,partly-cloudy-day
2012-01-08,24.2,18.3,21.5,66.5,0,0,0,0,25.3,15.9,1023.3,84.3,9,,partly-cloudy-day
2012-01-09,24.4,19,18,53.3,0,0,0,0,19.5,13.5,1019.8,84.4,9.9,,partly-cloudy-day
2012-01-10,37.1,30.6,25.4,57.1,0.003,8.33,0,0,25.4,17.1,1011.9,98.1,9.9,,rain
2012-01-11,26.8,22.9,25.8,63.5,0,0,0,0,21.9,13.4,1013.4,71.9,9.9,,partly-cloudy-day
2012-01-12,35.7,26,34.5,85.1,0.695,62.5,0.1,0,33,16,999.2,100,8.5,,snow
2012-01-13,24.6,8.2,25.9,81.1,0.813,66.67,3,1.5,41.2,28.2,995.4,100,3.8,,snow
2012-01-14,4.8,-4.1,10.2,74,0.044,16.67,1.4,4,31,20.5,1014.9,99.2,4.6,,snow
2012-01-15,-2.8,-9.7,-3.2,69.5,0,0,0.2,4.4,,8,1031.4,31.2,9.8,,partly-cloudy-day
2012-01-16,-0.8,-13.3,7.5,63.4,0.011,4.17,0,2.1,21.9,13.8,1025.4,72.6,9.9,,rain
2012-01-17,35.1,29.9,34.1,80.1,0.45,58.33,0,0.5,59.5,44,1003.8,99.2,6.9,,rain
2012-01-18,19.3,7.1,13.8,60.4,0,0,0,0.1,54.2,35.1,1015.8,94.7,8.5,,wind
2012-01-19,11.9,0.9,10.9,63,0.015,4.17,0.3,0.2,36.7,24.6,1015.5,64.9,9.3,,snow
2012-01-20,17.1,2.4,5.7,55.1,0.001,4.17,0.8,0.8,32.9,22.7,1022.4,68.5,9.2,,snow
2012-01-21,11.9,3.5,9.2,69.1,0.17,29.17,0.4,1.4,,12.5,1022.6,65.5,7.5,,snow
2012-01-22,5.1,-5.5,8.9,65.9,0,0,0,1,20.8,13.6,1028.7,58.2,9.9,,partly-cloudy-day
2012-01-23,33.2,27.9,35,72.3,0.02,16.67,0,0.5,30.1,16.1,1013.9,99.1,9.9,,rain
2012-01-24,33.9,24.5,31.8,78.2,0.035,16.67,0,0.1,26.4,15.9,1015,100,7.4,,rain
2012-01-25,31.9,23.7,23.6,67.4,0,0,0,0,31.1,20.4,1025.1,100,9.5,,cloudy
2012-01-26,29.9,23.8,28.2,84.2,0.126,33.33,0,0,18.3,13.6,1017.2,100,4.3,,rain
2012-01-27,35.2,25,34.4,86.4,1.006,79.17,0,0,38.5,25.7,999.9,100,7.6,,rain
2012-01-28,32,18.4,26.2,63.4,0.012,4.17,0.7,0.5,45.1,31.6,1011.4,87.3,9.4,,snow
2012-01-29,30.4,17.2,20.5,58.6,0.023,8.33,1.1,0.7,33.4,22.7,1014.9,84.2,9.1,,snow
2012-01-30,24.9,14.8,19.7,69.5,0.23,66.67,0.3,0.7,32.8,21.1,1021.4,95.1,7.3,,snow
2012-01-31,28.1,18.3,29.1,62.4,0.016,4.17,0,0.5,18.3,13.4,1014.4,97.5,9.9,,rain
2012-02-01,39.4,32.8,36.3,64.3,0.173,20.83,0,0.2,33.3,20.7,1011.9,99.6,9.4,,rain
2012-02-02,24.3,18.9,23.3,67.8,0,0,0,0,19.5,11.4,1021.3,93.3,9.7,,cloudy
2012-02-03,21.3,21.3,23.4,72.6,0.001,4.17,0,0,,11.2,1029.5,90.7,9.8,,rain
2012-02-04,21.4,21.4,24.5,69.8,0.011,4.17,0,0,,11.2,1024.7,69.8,9.5,,rain
2012-02-05,21,18.6,17.3,65,0,0,0,0,,7.9,1022,62.8,9.8,,partly-cloudy-day
2012-02-06,31.8,22.9,22.9,51.8,0,0,0,0,25.3,17.7,1015.7,18.8,9.9,,clear-day
2012-02-07,24.2,18.9,23.7,66.7,0,0,0,0,,12.7,1020.5,84.5,9.8,,partly-cloudy-day
2012-02-08,19.1,13.4,16.5,65.2,0,0,0,0,,10,1023.5,74,9.9,,partly-cloudy-day
2012-02-09,24.9,17,18.1,56.8,0,0,0,0,18.3,14.5,1019.3,36.3,9.9,,partly-cloudy-day
2012-02-10,21.2,17,18.2,62.3,0,0,0,0,26.4,11.3,1016.5,66.6,9.5,,partly-cloudy-day
2012-02-11,13.6,0.7,18.7,80.2,0.022,8.33,0.8,0.4,27.5,15.7,1010.2,88.5,5.1,,snow
2012-02-12,13.3,3,8.4,71.2,0.087,33.33,0.6,1.1,27.5,18,1012.3,91.6,4.8,,snow
2012-02-13,24.8,12,18.2,58.8,0.002,8.33,0.3,0.8,31.2,22.6,1013.2,70.8,9.6,,snow
2012-02-14,28.3,20.6,20.1,58.1,0,0,0,0.1,16.1,9.1,1015.6,96.7,9.3,,cloudy
2012-02-15,28.3,24.9,29.4,76.4,0,0,0,0,20.8,12.5,1021.5,94.1,8.5,,cloudy
2012-02-16,26.7,20.2,30.1,82,0.278,45.83,0,0,18.3,10,1018.4,84.7,8.7,,rain
2012-02-17,32.1,22.1,29.4,72.5,0.032,16.67,0.2,0.1,27.5,15.8,1015.2,88.6,8.7,,snow
2012-02-18,24.6,19.6,26.2,79.8,0.093,25,0.4,0.5,34.4,17.6,1014.7,84.4,8.7,,snow
2012-02-19,26.3,21.8,24.9,81.1,0.023,8.33,0,0.2,,11.2,1019.4,94.4,8.3,,rain
2012-02-20,20.9,10.7,16.4,62.7,0,0,0,0,,10.2,1024.8,30.6,9.8,,partly-cloudy-day
2012-02-21,19.2,10,19.4,62.2,0,0,0,0,33.8,21.4,1016.8,79.3,9.9,,partly-cloudy-day
2012-02-22,37.1,30.6,32,69.1,0.066,25,0,0,34.2,17.9,1001.2,92.7,9.2,,rain
2012-02-23,29.8,25.5,29.3,77.6,0.077,16.67,0,0,23,18.1,1001.3,94.3,7.8,,rain
2012-02-24,30,23.9,30.1,80.2,0.135,33.33,0.1,0,49.3,31.7,997.5,98.7,8.6,,snow
2012-02-25,26.6,12.1,23,73.6,0.151,50,1.8,0.7,47,31.9,1002.6,95.6,5.4,,snow
2012-02-26,17.7,11.6,11.9,57.6,0,0,1,2.4,31.1,14.7,1028.1,59.3,9.8,,partly-cloudy-day
2012-02-27,23.1,13.2,21,57.3,0,0,0,1.5,47.6,33.6,1021.1,91.2,9.8,,wind
2012-02-28,29,18.1,20,60.1,0,0,0,0.2,34.5,23.1,1029.1,84.1,9,,partly-cloudy-day
2012-02-29,29,20.7,25,77.1,0.17,41.67,0.2,0,27.5,17,1017.6,100,7.1,,snow
2012-03-01,33.4,24.1,32.8,92.3,0.376,62.5,0.2,0.1,35.6,14.8,1006.1,100,6.5,,snow
2012-03-02,32.9,28,32.6,76.8,0.086,8.33,0,0.1,26.1,19,1011.2,90.4,7.8,,rain
2012-03-03,37.6,27.1,28.4,55.5,0.042,4.17,0,0,48.3,27.5,997.2,87.6,9.9,,rain
2012-03-04,22.9,10.8,21.5,67.8,0.112,20.83,2.4,1.4,24.2,16.9,1004.3,92.9,6.9,,snow
2012-03-05,14.1,2.1,11.4,69.3,0.045,16.67,0.3,2.2,26,17.2,1019.6,83.8,6.6,,snow
2012-03-06,17.6,9.9,15.6,56,0,0,0,0.5,,10.1,1032,84.1,9.8,,partly-cloudy-day
2012-03-07,36,31.1,24.9,35.2,0,0,0,0,26.7,17.8,1023.2,69.3,9.9,,partly-cloudy-day
2012-03-08,33.4,24.3,39.1,61.6,0.362,45.83,0,0,35.5,24.6,1012.5,98.6,8.5,,rain
2012-03-09,26.7,13.1,25.6,77.5,0.119,33.33,0.8,0.3,39.1,26.3,1019.5,94.4,6.4,,snow
2012-03-10,21.5,7.4,18.3,71.4,0.022,8.33,0.5,0.6,33.4,22.7,1030.9,85,7.6,,snow
2012-03-11,24.5,18.6,24.7,49.7,0,0,0,0.1,20.8,13.5,1025.5,25.6,9.9,,partly-cloudy-day
2012-03-12,33.2,28.3,31.8,51.3,0,0,0,0,27.5,11,1021.5,74.1,9.9,,partly-cloudy-day
2012-03-13,53.5,53.5,45,56.6,0.012,8.33,0,0,31,23.5,1012.6,79.4,9.8,,rain
2012-03-14,39.3,34,30.9,54.6,0,0,0,0,26.2,18.2,1019.9,28.1,9.9,,partly-cloudy-day
2012-03-15,35.8,31,35.9,64.2,0.003,8.33,0,0,28.4,17.9,1020.7,54.3,9.9,,rain
2012-03-16,44.7,41.4,47.2,88.5,0.487,29.17,0,0,,10.1,1018.8,95.7,6.3,,rain
2012-03-17,46.6,43.8,45.8,76.1,0,0,0,0,,8,1024.1,78.7,7.9,,partly-cloudy-day
2012-03-18,43,42,48.8,67.4,0.002,8.33,0,0,,13.5,1021.1,39.9,9.9,,rain
2012-03-19,53.6,53.6,54.6,76.3,0.011,4.17,0,0,35.6,6.6,1020.1,88.3,9.7,,rain
2012-03-20,52,52,53.5,71.7,0,0,0,0,,9,1022.7,49.1,9.5,,partly-cloudy-day
2012-03-21,48.5,48.5,51.2,64,0,0,0,0,,8.8,1023.6,15.1,9.9,,clear-day
2012-03-22,53.2,53.2,52.6,66.2,0,0,0,0,,8,1020.8,42.1,9.9,,partly-cloudy-day
2012-03-23,52,52,44.2,57.8,0,0,0,0,16.1,13.6,1019.5,93,9.2,,cloudy
2012-03-24,48.6,43.9,32.7,45.8,0.067,4.17,0,0,23,13.7,1015.4,99.7,9.9,,rain
2012-03-25,44.7,39.1,44.2,88.6,0.049,29.17,0,0,17.2,11.2,1010.2,94.4,8.2,,rain
2012-03-26,30.5,19.6,18.4,49.7,0,0,0,0,35.7,26.2,1017.7,57.2,9.8,,partly-cloudy-day
2012-03-27,19.8,12,7.6,35.2,0,0,0,0,21.4,12.7,1025.4,45.4,9.9,,partly-cloudy-day
2012-03-28,35.8,27.9,33.9,58.3,0.088,20.83,0,0,31.5,21.5,1005.4,93.6,9.6,,rain
2012-03-29,37.7,29,33.7,80.3,0.08,37.5,0,0,29.4,15.1,1012.3,100,9.6,,rain
2012-03-30,28.6,26.5,18.5,45.2,0,0,0,0,16.1,11.2,1017.7,79.9,9.9,,partly-cloudy-day
2012-03-31,35.7,27.3,32,73.1,0,0,0,0,19.5,12.5,1012.7,100,9.9,,cloudy
2012-04-01,37.6,31.7,35.1,85,0.144,29.17,0,0,,8.1,1008.9,99.6,8.2,,rain
2012-04-02,30.5,25.7,26.3,61.4,0,0,0,0,28.1,19.6,1011.6,33.8,9.9,,partly-cloudy-day
2012-04-03,28.3,20.9,18.4,44.9,0,0,0,0,21.9,11.3,1013.8,49.9,9.9,,partly-cloudy-day
2012-04-04,33.8,27.9,26.5,49.5,0,0,0,0,36.3,27.4,1007,64.9,9.9,,partly-cloudy-day
2012-04-05,33.3,28.7,24.5,58.9,0,0,0,0,26.2,17.1,1013.2,73.3,9.9,,partly-cloudy-day
2012-04-06,28.9,23.3,21.7,53.2,0,0,0,0,28.3,18.1,1018.2,32.8,9.9,,partly-cloudy-day
2012-04-07,29,23.3,19.4,44.2,0,0,0,0,27.7,19.4,1019.9,26.7,9.9,,partly-cloudy-day
2012-04-08,33.3,28.1,26.3,48.7,0.011,4.17,0,0,38.5,25,1011.4,47.6,9.9,,rain
2012-04-09,40.9,31,25.7,45.4,0,0,0,0,41.3,24.2,1004.1,99.3,9.9,,cloudy
2012-04-10,39,32.2,29.2,56.9,0.041,8.33,0,0,30,20.8,1005.1,96.2,9.9,,rain
2012-04-11,35.8,29.4,35.1,79.3,0.045,16.67,0,0,20.8,15.7,1012.1,96.1,9.7,,rain
2012-04-12,38.5,35.3,31.7,60.2,0,0,0,0,23,18,1020,67.6,9.9,,partly-cloudy-day
2012-04-13,36.1,34.5,29.1,51.8,0,0,0,0,23,13.8,1022.4,32.4,9.9,,partly-cloudy-day
2012-04-14,33.2,30.5,31.4,49.7,0,0,0,0,20.8,17,1018.5,72.1,9.9,,partly-cloudy-day
2012-04-15,55.2,55.2,53.8,79.8,0.045,20.83,0,0,,9,1013.4,100,9.3,,rain
2012-04-16,52.2,52.2,54.8,60.6,0.001,4.17,0,0,29.9,18.2,1010.2,76.3,8.6,,rain
2012-04-17,39.4,35.9,35.9,54.8,0,0,0,0,37.2,25.9,1022.4,74.5,9.9,,partly-cloudy-day
2012-04-18,31.9,27.3,26.9,56.1,0,0,0,0,,6.8,1024.6,51.7,9.9,,partly-cloudy-day
2012-04-19,34,29.8,37.5,55.5,0,0,0,0,25.1,14.7,1015.5,46.5,9.9,,partly-cloudy-day
2012-04-20,48.6,48.3,43.8,50.2,0,0,0,0,26.3,20.6,1009.3,71,9.9,,partly-cloudy-day
2012-04-21,41,35.3,43.6,80.8,0.484,58.33,0,0,28.8,16.7,1008.2,93.4,8.3,,rain
2012-04-22,39,32.3,36.5,82.5,0.15,20.83,0,0,25.3,12.7,1011.3,100,9.7,,rain
2012-04-23,33.9,26.3,36.9,93,0.932,66.67,0,0,35.6,14.6,993.4,100,6.1,,rain
2012-04-24,37.2,29,33,72.6,0.034,16.67,0,0,34.7,22.5,994.3,99.1,9.9,,rain
2012-04-25,35.6,31.9,31.6,66.8,0.014,12.5,0,0,25.6,19,1008,86,9.9,,rain
2012-04-26,30.1,24.3,35.9,73.2,0.217,16.67,0,0,24.1,18.1,1006.5,70.2,9.4,,rain
2012-04-27,33.9,23.6,27.7,65.2,0,0,0,0,29.8,19.8,1014.8,99.9,9.4,,cloudy
2012-04-28,26.3,18.8,17.6,46.3,0,0,0,0,38,12.7,1023.1,61.8,9.9,,partly-cloudy-day
2012-04-29,30,23.8,22.4,47.6,0,0,0,0,27.7,19.4,1023.2,34.8,9.9,,partly-cloudy-day
2012-04-30,30.3,28.6,28.4,51.1,0.019,4.17,0,0,18.3,10.2,1022.5,78.9,9.9,,rain
2012-05-01,51.2,51.2,49,87,0.434,41.67,0,0,,11.1,1015.3,100,7.2,,rain
2012-05-02,49.9,48.4,52.6,78.4,0.005,12.5,0,0,20.8,14.6,1016.3,97.1,9.4,,rain
2012-05-03,53.3,53.3,57.4,81.5,0.001,4.17,0,0,17.7,10.1,1015.1,87.4,8.8,,rain
2012-05-04,60.2,60.2,60.3,82.5,0.618,20.83,0,0,31.1,13.7,1012.4,87,8.7,,rain
2012-05-05,51.4,51.4,46.8,68.4,0,0,0,0,19.5,11.5,1016.2,85.5,9.9,,partly-cloudy-day
2012-05-06,40.7,40.7,38,55.4,0,0,0,0,18.3,11.4,1018.2,42,9.9,,partly-cloudy-day
2012-05-07,48,44.9,46.2,65.3,0.268,20.83,0,0,27.5,16.7,1015.8,88.8,9.4,,rain
2012-05-08,55.1,55.1,55.5,90.9,1.323,75,0,0,17.2,11.2,1008,100,7.6,,rain
2012-05-09,53.5,53.5,53,78.3,0.021,12.5,0,0,23,13.5,1005.4,97.8,6.7,,rain
2012-05-10,46.2,39.8,41.4,74.1,0.011,4.17,0,0,24.2,15.7,1004.7,99.4,9.9,,rain
2012-05-11,42.9,38.3,34.5,51,0,0,0,0,31,20.6,1014.7,38.1,9.9,,partly-cloudy-day
2012-05-12,47.5,45.2,41.5,46.2,0,0,0,0,24.2,12.6,1020.4,45.5,9.9,,partly-cloudy-day
2012-05-13,57.3,57.3,50,58.2,0,0,0,0,19.4,13.6,1020.2,85.6,9.9,,partly-cloudy-day
2012-05-14,57.4,57.4,55.8,73.7,0,0,0,0,,8.7,1017.8,99,9.9,,cloudy
2012-05-15,59,59,59.4,83.1,0.065,41.67,0,0,,6.9,1014,83.2,8.9,,rain
2012-05-16,50,50,51.3,71.8,0.001,4.17,0,0,26.1,17.1,1011.2,76.5,9.9,,rain
2012-05-17,40.9,37.1,36.4,57.1,0,0,0,0,23,12.7,1020.5,36.8,9.9,,partly-cloudy-day
2012-05-18,39.3,35.9,37.1,53.1,0,0,0,0,,6.8,1022.1,25.5,9.9,,partly-cloudy-day
2012-05-19,47.9,47.9,45.4,51.3,0,0,0,0,,8.9,1020.6,34.6,9.9,,partly-cloudy-day
2012-05-20,51.7,51.7,51.7,52.6,0,0,0,0,18.3,11.1,1021.2,34.8,9.9,,partly-cloudy-day
2012-05-21,59,59,54.9,59.4,0.036,16.67,0,0,23,13.4,1017.9,65.7,9.6,,rain
2012-05-22,62.7,62.7,61.4,79.8,0.002,8.33,0,0,,9.2,1011.4,93.4,9.9,,rain
2012-05-23,62.1,62.1,60.8,76.8,0,0,0,0,,7.8,1012.9,79.8,8.3,,partly-cloudy-day
2012-05-24,60.4,60.4,61.4,72.7,0,0,0,0,28.9,16.6,1016.6,56.5,9.9,,partly-cloudy-day
2012-05-25,66.4,66.4,62.7,64,0.008,8.33,0,0,26.2,19.2,1016.1,66.3,9.9,,rain
2012-05-26,64.5,64.5,53.1,49.5,0.001,4.17,0,0,19.5,13.7,1019.6,81.9,9.9,,rain
2012-05-27,55.5,55.5,53.7,58.4,0,0,0,0,,7,1018.8,65.1,9.9,,partly-cloudy-day
2012-05-28,60.1,60.1,63.6,69.3,0.058,12.5,0,0,18.3,12.6,1012.2,68.7,9.8,,rain
2012-05-29,69.4,69.4,67.5,71.3,0.446,20.83,0,0,31.7,14.6,1005.7,79.7,9.3,,rain
2012-05-30,58.7,58.7,55.9,66,0,0,0,0,19.5,13.8,1006.8,68.2,9.7,,partly-cloudy-day
2012-05-31,53.5,53.5,48.2,65.1,0,0,0,0,24.2,16.9,1012.2,63.2,9.9,,partly-cloudy-day
2012-06-01,48.6,46.9,52,82.2,0.158,41.67,0,0,26.4,15.9,1011.7,98.2,9.9,,rain
2012-06-02,55.1,55.1,51.6,72.6,0.29,33.33,0,0,25.6,15,1005.6,93.8,9.5,,rain
2012-06-03,51.5,51.5,50.8,73,0.167,29.17,0,0,17.3,14.7,1004.7,92.5,9.8,,rain
2012-06-04,51.9,51.9,52.8,88.3,0.332,58.33,0,0,19.5,11.1,1006.1,97.9,9.4,,rain
